"","post_id","type","timestamp","caption","hashtags","n_hashtags","is_video","video_views","n_likes","n_comments","n_uniq_commenters"
"27","ig027","GraphSidecar",2021-01-04 16:58:04,"Langkah ini dilakukan untuk mencegah kerumunan warga yang berpotensi menyebabkan penyebaran Covid-19.Pemantauan tersebut juga diikuti Sekda Kota Sukabumi @didasembada dan Asda Bidang Administrasi Pemkot Sukabumi @iskandarifhan . Titik yang dipantau misalnya di Jalan RE Martadinata, Jalan Sudirman, Jalan Ir Djuanda, dan Jalan Siliwangi.“Kami terus memonitoring sesuai arahan dari pemerintah pusat dan provinsi dalam pencegahan penyebaran Covid-19,"" kata Wali Kota Sukabumi, @achmadfahmi.smi . Pada momen itu disampaikan agar pelaku usaha mematuhi surat edaran dari Pemprov Jawa Barat agar menutup tempat usaha seperti cafe, rumah makan, tempat hiburan, dan mall pada pukul 20.00 WIB.Ketentuan ini diterapkan hingga 8 Januari 2020 mendatang. Pada kesempatan tersebut terpantau sebagian besar pelaku usaha sudah menaati ketentuan tersebut.#humaskotasukabumi#sukabumicity#sukabumikita#pulihkansukabumiFoto by :@agusrustiawandi","sukabumikita, sukabumicity, pulihkansukabumi, humaskotasukabumi",4,FALSE,NA,159,0,0
"28","ig028","GraphSidecar",2021-01-03 21:32:02,"Update Data COVID-19 di Jawa Barat 3 Januari 2021 (pk. 21.00)1. Update data kasus Kasus Terkonfirmasi di Jawa Barat: 87.482 (+1.232)Isolasi/Dalam Perawatan: 12.273 (+113)Sembuh: 74.031 (+1.117)Meninggal: 1.178 (+2)2. Update jumlah pengetesan Jumlah tes Covid-19 di Jawa Barat: 1.269.000RDT: 455.175PCR: 813.8253. Dari level kewaspadaan 27 Kabupaten/Kota, 5 daerah masuk Zona Risiko Rendah, 18 daerah Zona Risiko Sedang (Oranye), dan 4 daerah masuk Zona Risiko Tinggi (Merah).4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19#covid19","JabarTanggapCovid19, covid19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,201,20,6
"29","ig029","GraphSidecar",2021-01-03 18:16:02,"VAKSIN COVID-19 BERBENTUK VAPE[SATIRE/PARODY]Berdasarkan hasil pemantauan Jabar Saber Hoaks. Beredar foto vaksin Covid-19 yang diklaim buatan Pfizer yang berbentuk vape atau rokok elektrik.Dalam unggahan di media sosial terdapat vape yang masih dibungkus dengan logo dan kemasan mirip Pfizer. Terdapat juga tulisan Coronavirus Vaccine Covid-19 dan Vaporizer Cartridge.[CEK FAKTA]Hasil penelusuran terkait vaksin Covid-19 Pfizer berbentuk vape, dilansir dari Reuters, Pfizer yang mengonfirmasi melalui email bahwa vaksin bentuk vape adalah palsu. Vaksin Pfizer yang asli disuntikkan ke lengan atas dan diberikan sebagai dua dosis dengan selang waktu 21 hari.Dilansir dari National Health Services (NHS) atau layanan kesehatan masyarakat di Inggris Raya. Dalam keterangan di websitenya, Inggris sejauh ini melakukan vaksinasi yang berasal dari Pfizer dan BioNTech.Sejauh ini sudah ribuan orang yang divaksinasi dan sangat jarang yang melaporkan masalah efek samping serius. Komplikasi jangka panjang juga tidak ada yang melaporkan.Selain itu vaksin covid-19 buatan Pfizer diberikan dengan penyuntikan di bagian atas lengan. Vaksin ini diberikan dalam dua dosis dengan jarak 21 hari.Terkait dengan asal pembuatan, dalam websitenya Pfizer menjelaskan bahwa mereka memproduksi vaksin covid-19 di tiga negara yakni di AS, Jerman, dan juga Belgia.","",0,FALSE,NA,269,5,3
"30","ig030","GraphImage",2021-01-03 15:40:07,"Hai-hai Wargi Jabar, tahun 2021 ini protokol kesehatan jangan sampai kendor, ya. Pastikan selalu kebersihan tangan kita, apalagi untuk pangan yang akan kita konsumsi. <U+0001F609>Nah, Mimin sampaikan sebelum dan sesudah apa saja kita harus mencuci tangan pada infografis di atas. Cekidot! @ridwankamil@ruzhanul@swangsaatmaja@m.dedi_supandhi@wahyu_mijaya@humas_jabar#DisdikJabar #Pendidikan #SemuaAnakBisaSekolah#SemuaAnakBisaJuara #MerdekaBelajar#JabarTanggapCovid19 #JabarJuara","JabarTanggapCovid19, MerdekaBelajar, SemuaAnakBisaSekolah, Pendidikan, JabarJuara, DisdikJabar, SemuaAnakBisaJuara",7,FALSE,NA,71,0,0
"31","ig031","GraphSidecar",2021-01-02 21:37:29,"Update Data COVID-19 di Jawa Barat 2 Januari 2021 (pk. 21.00)1. Update data kasus Kasus Terkonfirmasi di Jawa Barat: 86.250 (+1.167)Isolasi/Dalam Perawatan: 12.160 (+250)Sembuh: 72.914 (+916)Meninggal: 1.176 (+1)2. Update jumlah pengetesan Jumlah tes Covid-19 di Jawa Barat: 1.266.949RDT: 455.175PCR: 811.7743. Dari level kewaspadaan 27 Kabupaten/Kota, 5 daerah masuk Zona Risiko Rendah, 18 daerah Zona Risiko Sedang (Oranye), dan 4 daerah masuk Zona Risiko Tinggi (Merah).4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19#covid19","JabarTanggapCovid19, covid19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,204,6,3
"32","ig032","GraphSidecar",2021-01-02 18:49:14,"Kementerian Kesehatan mengirimkan pesan SMS secara serentak kepada seluruh penerima vaksin COVID-19 yang telah terdaftar pada tahap pertama, terhitung mulai dari 31 Desember 2020.Aturan ini tertuang dalam Keputusan Menteri Kesehatan Nomor HK.01.07/MENKES/12757/2020 tentang Penetapan Sasaran Pelaksanaan Vaksinasi COVID-19, yang ditetapkan Menteri Budi Gunadi Sadikin pada 28 Desember 2020.Proses vaksinasi sendiri diharapkan dapat mulai dilaksanakan setelah dikeluarkannya Emergency Use Authorization (EUA) oleh Badan POM.Pastikan selalu disiplin 3M: Memakai masker dengan benar, Menjaga jarak dan jauhi kerumunan, Mencuci tangan pakai sabun, serta siap divaksin saat vaksin siap.","",0,FALSE,NA,454,12,9
"33","ig033","GraphSidecar",2021-01-02 16:54:19,"MENDIKBUD: BELAJAR TATAP MUKA RESMI JANUARI 2021, ANAK WAJIB SWAB TEST SEBELUM SEKOLAH[MISLEADING CONTENT]Berdasarkan hasil pemantauan Tim Jabar Saber Hoaks. Beredar sebuah artikel berita di blog yang berjudul ""Belajar Tatap Muka Resmi Januari 2021, Anak Wajib Swab Test Sebelum Sekolah"" yang diunggah pada tanggal 14 Desember 2020. Dalam artikel tersebut terdapat informasi bahwa Menteri Pendidikan dan Kebudayaan Nadiem Makarim merencanakan mulai Januari 2021, rencananya sekolah sudah bisa melakukan pembelajaran tatap muka dan anak wajib swab test sebelum sekolah.[CEK FAKTA]Melalui surat resmi yang dikirimkan Kementerian Pendidikan dan Kebudayaan kepada Kementerian Komunikasi dan Informatika, mengklarifikasi bahwa Menteri Pendidikan dan Kebudayaan (Mendikbud) Nadiem Anwar Makarim tidak pernah mengeluarkan pernyataan bahwa masuk sekolah wajib swab PCR. Selain itu, judul dan penggunaan foto Mendikbud menimbulkan kesalahpahaman di masyarakat.Terkait pembelajaran tatap muka tahun 2021, Pemerintah mengumumkan Surat Keputusan Bersama (SKB) Menteri Pendidikan dan Kebudayaan, Menteri Agama (Menag), Menteri Kesehatan (Menkes), dan Menteri Dalam Negeri (Mendagri) tentang Panduan Penyelenggaraan Pembelajaran pada Semester Genap Tahun Ajaran dan Tahun Akademik 2020/2021 di Masa Pandemi Covid-19.Mendikbud menegaskan bahwa keputusan pemerintah pusat ini adalah berdasarkan permintaan daerah. “Kewenangan yang diberikan kepada pemerintah daerah untuk mengizinkan pembelajaran tatap muka merupakan permintaan daerah. Kendati kewenangan ini diberikan, perlu saya tegaskan bahwa pandemi belum usai. Pemerintah daerah tetap harus menekan laju penyebaran virus korona dan memperhatikan protokol kesehatan,” jelas Mendikbud mengingatkan agar pemerintah daerah menimbang situasi pandemi dengan matang sebelum memberikan izin pembelajaran tatap muka.","",0,FALSE,NA,990,85,54
"34","ig034","GraphSidecar",2021-01-02 07:25:39,"Update Data COVID-19 di Jawa Barat 1 Januari 2021 (pk. 21.00)1. Update data kasus Kasus Terkonfirmasi di Jawa Barat: 85.083 (+1.504)Isolasi/Dalam Perawatan: 11.910 (+291)Sembuh: 71.998 (+1.210)Meninggal: 1.175 (+3)2. Update jumlah pengetesan Jumlah tes Covid-19 di Jawa Barat: 1.265.544RDT: 455.175PCR: 810.3693. Dari level kewaspadaan 27 Kabupaten/Kota, 5 daerah masuk Zona Risiko Rendah, 18 daerah Zona Risiko Sedang (Oranye), dan 4 daerah masuk Zona Risiko Tinggi (Merah).4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19#COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,179,4,3
"35","ig035","GraphSidecar",2021-01-01 18:52:45,"Tahun Baru? Rayakan #dirumahaja ya!Anda dapat menyambut pergantian tahun bersama orang-orang yang tinggal serumah <U+0001F3E1>dengan Anda atau secara virtual <U+0001F4F1><U+0001F4BB>dengan orang-orang terdekat lainnya yang berada di tempat lain. Tetap waspada dan berhati-hati. Lindungi diri Anda sendiri dan orang lain selama pandemi #COVID19.Selamat Tahun Baru.Stay safe and healthy! <U+0001F64F>","dirumahaja, COVID19",2,FALSE,NA,105,1,1
"36","ig036","GraphSidecar",2021-01-01 17:33:22,"Bima Arya dan Forkopimda Gelar Doa Bersama Lintas Agama Sambut 2021.Pemerintah Kota Bogor bersama unsur Forum Komunikasi Pimpinan Daerah (Forkopimda), dan para tokoh lintas agama menggelar ‘ Renungan dan Doa Bersama AkhirTahun' di Balai Kota Bogor, Kamis (31/12/2020).Tampak hadir Wali Kota Bogor Bima Arya, Danrem 061/ Suryakencana Brigjen TNI Achmad Fauzi, Dandim 0606/ Kota Bogor Kolonel Inf Robby Bulan, Dandenpom III/1 Siliwangi Bogor, Letkol CPM Sutrisno, Wakapolresta Bogor Kota AKBP Arsal Sahban, Sekda Kota Bogor Syarifah Sofiah.Selain itu tampak pula perwakilan dari tokoh lintas agama, yakni KH Mustofa Abdullah Bin Nuh (Islam), Romo Michael Endro (Katolik), Pdt. Torang Panjaitan (Kristen), MadeSutem (Hindu), Candra Kusuma (Budha) dan Tjoa Ang Tries (Konghucu). Para Forkopimda dan tokoh lintas agama secara bergantian menyampaikan pandangannya terkait apa yang terjadi selama 2020 dan harapan di 2021 sebagai bahan renungandan evaluasi.Wali Kota Bogor Bima Arya mengatakan, 2020 merupakan ujian keimanan bagi kita semua. "" Karena itu penting bagi kita semua untuk bermuhasabah mengevaluasi bersama- sama secara keimanan bersama tokoh lintas agama. Tujuannya agar melangkah menuju 2021 kita memiliki bekal keimanan yang lebih kuat dan kebersamaan yang lebih kuat,"" ungkap Bima.“Ini adalah simbol kebersamaan kita, simbol bagi keinginan kita untuk terus menguatkan keimanan dan kebersamaan kita,"" tambahnya.Ke depan, lanjut Bima, pertarungan melawan Covid-19 masih panjang. Untuk itu, para to koh agama bersama pemerintah akan terus membangun komunikasi kepada warga semua agar bisa memahami apa yang harus dilakukan terkait dengan Covid-19.""2020 berat sekali tetapi Alhamdulillah banyak indikasi yang menunjukan bahwa kita sudah rebound secara ekonomi. Tetapi secara kesehatan masih harus kerja keras. Mudah-mudahan vaksin lancar dan protokol kesehatan semakin dikuatkan. Kami juga mengimbau agar warga melewati malam pergantian tahun ini dengan tawadhu, tidak ada perayaan-perayaan. Ini masanya prihatin, masanya menguatkan keimanan dan mendekatkan kepada keluarga,"" tandasnya.#pemkotbogor #bogorberlari #bogortoleran","bogortoleran, pemkotbogor, bogorberlari",3,FALSE,NA,265,3,3
"37","ig037","GraphSidecar",2020-12-31 21:37:19,"Update Data COVID-19 di Jawa Barat 31 Desember 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 83.579 (+1.024)Isolasi/Dalam Perawatan: 11.619 (-214)Sembuh: 70.788 (+1.277)Meninggal: 1.172 (+11)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 1.262.880RDT: 455.175PCR: 807.7053. Dari level kewaspadaan 27 Kabupaten/Kota, 5 daerah masuk Zona Risiko Rendah, 18 daerah Zona Risiko Sedang (Oranye), dan 4 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,186,7,4
"38","ig038","GraphSidecar",2020-12-31 20:19:34,"Wilujeeng sore Wargi <U+0001F929>Jabar Wargi masih tetap nekat melakukan liburan? Eits! sebelum berpergian ada beberapa protokol kesehatan yang perlu Wargi ketahui dulu <U+27A1><U+FE0F>Memakai masker, mencuci tangan dan menjaga jarak adalah protocol kesehatan yang wajib diterapkan saat kamu keluar rumah. Jadilah traveler yang bertanggung jawab <U+0001F60E>Fyi, staycation atau liburan #dirumahaja bisa jadi pilihan liburan terbaik di masa pandemi lhoo~#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaru Infografis Humas Jabar by @gunturrofika#banggajadiwargajabar #jawabarat #jabar #HumasJabar#gedungsate #westjava #RidwanKamil #UuRuzhanulUlum#2TahunJabarJuara #2TahunTetapTangguh#100TahunGedungSate #75TahunJabar#JabarSehatLahirBatin#JabarTanggapCovid19 #DiRumahAja#TahunBaruDiRumah#KompakLawanCOVID19","DiRumahAja, 100TahunGedungSate, westjava, RidwanKamil, AdaptasiKebiasaanBaru, 75TahunJabar, JabarJuaraLahirBatin, banggajadiwargajabar, JabarTanggapCovid19, 2TahunJabarJuara, jawabarat, JabarSehatLahirBatin, KompakLawanCOVID19, HumasJabar, jabar, dirumahaja, 2TahunTetapTangguh, gedungsate, UuRuzhanulUlum, JabarKita, TahunBaruDiRumah",21,FALSE,NA,107,0,0
"39","ig039","GraphSidecar",2020-12-31 17:42:51,"Wilujeeng sonten wargi Jabar <U+263A><U+FE0F>.Ga kerasa besok udah mau tahun 2021 aja ya. Udah siap menghadapi tahun yang akan datang? Harus siap dan tetap semangat dong ya <U+0001F64C>.Ingat! Hindari bepergian dan menjadi pembawa virus kepada keluarga wargi. Sayangi mereka dengan tetap tahun baru #dirumahaja <U+263A><U+FE0F>.Jangan lupa share keseruan wargi #TahunBarudiRumah di Instagram dan Twitter karena keseruan #TahunBarudiRumah wargi bisa mendapatkan Iphone 12 Mini lhoo~.Swipe syarat dan ketentuannya <U+27A1><U+FE0F>.@ridwankamil@ruzhanul@swangsaatmaja@bankbjb@serunicreative...#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaru..#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #2TahunJabarJuara #2TahunTetapTangguh#100TahunGedungSate #75TahunJabar #JabarSehatLahirBatin#JabarTanggapCovid19 #DiRumahAja#TahunBaruDiRumah#KompakLawanCOVID19","DiRumahAja, 100TahunGedungSate, westjava, RidwanKamil, AdaptasiKebiasaanBaru, 75TahunJabar, JabarJuaraLahirBatin, banggajadiwargajabar, JabarTanggapCovid19, 2TahunJabarJuara, jawabarat, JabarSehatLahirBatin, KompakLawanCOVID19, HumasJabar, jabar, dirumahaja, 2TahunTetapTangguh, gedungsate, UuRuzhanulUlum, JabarKita, TahunBarudiRumah, TahunBaruDiRumah",22,FALSE,NA,94,1,1
"40","ig040","GraphSidecar",2020-12-30 21:15:42,"Update Data COVID-19 di Jawa Barat 30 Desember 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 82.555 (+1.233)Isolasi/Dalam Perawatan: 11.833 (+23)Sembuh: 69.561 (+1.208)Meninggal: 1.161 (+2)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 1.254.811RDT: 455.175PCR: 799.6363. Dari level kewaspadaan 27 Kabupaten/Kota, 5 daerah masuk Zona Risiko Rendah, 18 daerah Zona Risiko Sedang (Oranye), dan 4 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,181,6,5
"41","ig041","GraphSidecar",2020-12-30 17:52:13,"Masa inkubasi adalah periode sejak seseorang terpapar infeksi hingga muncul tanda atau gejala penyakit yang ditimbulkan <U+0001F9D0>Fyi, seseorang yang tak sadar dirinya terinfeksi sehingga tak muncul gejala, akan dengan mudah menulari orang lain selama masa inkubasi lhoo~Slide untuk mengetahui ilustrasinya<U+27A1><U+FE0F>Nah! untuk wargi Jabar tersayang dihimbau untuk selalu peka terhadap diri sendiri dan sekitar apalagi saat libur tahun baru lebih baik tahun baru #dirumahaja <U+0001F44C>#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaruInfografis Humas Jabar by @ardiard_#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #2TahunJabarJuara #2TahunTetapTangguh#100TahunGedungSate #75TahunJabar #JabarSehatLahirBatin#JabarTanggapCovid19 #DiRumahAja#TahunBaruDiRumah#kompaklawancovid19","DiRumahAja, 100TahunGedungSate, westjava, RidwanKamil, AdaptasiKebiasaanBaru, 75TahunJabar, JabarJuaraLahirBatin, banggajadiwargajabar, JabarTanggapCovid19, 2TahunJabarJuara, kompaklawancovid19, jawabarat, JabarSehatLahirBatin, HumasJabar, jabar, dirumahaja, 2TahunTetapTangguh, gedungsate, UuRuzhanulUlum, JabarKita, TahunBaruDiRumah",21,FALSE,NA,366,9,8
"42","ig042","GraphImage",2020-12-30 16:53:46,"Relawan merupakan salah satu unsur penting dalam penanganan pandemi COVID-19. Apa dan bagaimana peran relawan, serta pengalaman relawan dokter dalam penanganan COVID-19 selama hampir setahun ini? Satuan Tugas Penanganan COVID-19 Jawa Barat dan Universitas Padjadjaran akan menggelar “Sharing Session Kerelawanan dalam Penanggulangan COVID-19 di Jawa Barat”.Besok, pukul 16.00-18.00 WIBTerbuka untuk umum.Tautan Zoom: https://is.gd/Kl7J7D Tautan YouTube (Live Streaming): https://youtu.be/qiACwb5r8BI","",0,FALSE,NA,82,1,1
"43","ig043","GraphSidecar",2020-12-29 21:39:41,"Update Data COVID-19 di Jawa Barat 29 Desember 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 81.322 (+1.329)Isolasi/Dalam Perawatan: 11.810 (+169)Sembuh: 68.353 (+1.158)Meninggal: 1.159 (+2)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 1.247.081RDT: 455.175PCR: 791.9063. Dari level kewaspadaan 27 Kabupaten/Kota, 5 daerah masuk Zona Risiko Rendah, 18 daerah Zona Risiko Sedang (Oranye), dan 4 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,155,1,1
"44","ig044","GraphImage",2020-12-29 18:49:15,"Bupati Bandung Barat, H. Aa Umbara Sutisna meminta Dinas Kesehatan (Dinkes) untuk melakukan rapid test antige kepada wisatawan yang masuk ke Kabupaten Bandung Barat (KBB).Hal tersebut sebagai antisipasi adanya wisatawan ke sejumlah tempat wisata yang menjadi carrier dan menularkan COVID-19 di wilayah KBB saat mengisi libur Natal dan Tahun Baru.@aa.umbara menyebutkan, kebijakan tersebut sesuai dengan instruksi dari Satgas COVID-19 dan Gubernur Jabar.@ridwankamil @ruzhanul @aa.umbara @hengkykurniawan@humas_jabar@dinkeskbb @disparbudbandungbarat @diskominfokbb@bpbd.bandungbarat @dishubkbb @wisatabandungbarat@pesonaid_travel @info_padalarang @infobandungbarat@sekilaskbb @lembangnews @sekitarlembang","",0,FALSE,NA,134,3,3
"45","ig045","GraphSidecar",2020-12-29 16:42:21,"Wargi Jabar, berlibur akhir tahun di tengah pandemi tampaknya perlu dipertimbangkan kembali. Satgas Covid-19 menemukan bahwa beberapa lonjakan kasus sepanjang libur panjang tahun ini ternyata berdampak pada perkembangan kasus nasional.Yuk, bijak berlibur dengan tetap di rumah saja untuk bantu tekan kasus Covid-19!#travelling #libur #protokolkesehatan","protokolkesehatan, travelling, libur",3,FALSE,NA,148,4,3
"46","ig046","GraphSidecar",2020-12-28 21:52:41,"Update Data COVID-19 di Jawa Barat 28 Desember 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 79.993 (+403)Isolasi/Dalam Perawatan: 11.641 (-429)Sembuh: 67.195 (+832)Meninggal: 1.157 (-0)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 1.243.245RDT: 455.175PCR: 788.0703. Dari level kewaspadaan 27 Kabupaten/Kota, 5 daerah masuk Zona Risiko Rendah, 18 daerah Zona Risiko Sedang (Oranye), dan 4 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,180,11,9
