"","post_id","comments_username","comments_timestamp","comments_text"
"167","ig018","rezaechapratiwi",2021-01-07 20:29:43,"Maaf min cm mau nnya...bantuan provinsi ko makin kecil yaa???emg sih jdinya uang tunai tp blm apa2 udah abis duluan bwt ongkos dan mkn krna ngantri..."
"168","ig018","pikobar_jabar",2021-01-12 12:34:27,"@widjaksanasurasetja Selamat siang wargi, wilayah penerapan hanya diberlakukan di sebagian kota/kabupaten saja. <U+0001F64F> ^"
"169","ig018","pikobar_jabar",2021-01-12 12:36:01,"@hikmahabdussalam90 Baik, terima kasih atas masukannya wargi <U+0001F60A><U+0001F64F> ^"
"170","ig018","pikobar_jabar",2021-01-12 12:37:05,"@millsoleh <U+0001F525><U+0001F525> ^"
"171","ig018","pikobar_jabar",2021-01-12 12:47:18,"@yulianti_n Tetap beroperasi dengan protokol kesehatan yang lebih ketat ^"
"172","ig018","pikobar_jabar",2021-01-12 12:49:31,"@ardiansyah12435 Selamat siang wargi, kegiatan konstruksi dapat beroperasi dengan protokol kesahatan yang lebih ketat <U+0001F60A><U+0001F64F> ^"
"173","ig018","pikobar_jabar",2021-01-12 12:53:55,"@kimano9400 Sampurasun wargi, apakah pekerjaan wargi termasuk ke dalam 8 poin tersebut? ^"
"174","ig018","pikobar_jabar",2021-01-12 12:54:53,"@robbywijaya143 Ini untuk menekan pelonjakan terkonfirmasi Covid-19 dibeberapa daerah <U+0001F64F> ^"
"175","ig018","kimano9400",2021-01-12 12:56:01,"@pikobar_jabar iya min... <U+0001F64F><U+0001F64F>"
"176","ig018","pikobar_jabar",2021-01-12 13:20:42,"@rezaechapratiwi Selamat siang wargi, jika ada yang butuh keterangan resmi tentang tahap 4 bisa gunakan info ini :
http://humas.jabarprov.go.id/bansos-tahap-iv-provinsi-jabar-mulai-didistribusikan/4132

Hatur Nuhun ^"
"177","ig018","rezaechapratiwi",2021-01-12 14:15:59,"@pikobar_jabar ga bs dibuka.,."
"178","ig018","niko_nikicat",2021-01-12 15:27:35,"@pikobar_jabar iya min, omset sya merosot jauh"
"179","ig019","razki_iskandar",2021-01-06 22:31:44,"Depok tinggi wae sejak pertengahan Des boa boa tina klaster Pilkada"
"180","ig019","pikobar_jabar",2021-01-06 22:40:03,"@razki_iskandar Kasus daerah Bodebek menjadi sorotan karena banyak terjadi klaster industri juga berdekatan dengan Ibu Kota <U+0001F64F> ^"
"181","ig019","avrizqy",2021-01-06 23:29:23,"@pikobar_jabar knp ga kaya lebaran dilarang mudik dll, pas Natal Tahun baru boleh?. Malahan penyebarannya lebih banyak. Nti pas puasa & lebaran 2021 dilarang lagi?... Trus di Bulan Desember - Januari di OK kan saja."
"182","ig019","lukenterd",2021-01-07 00:25:04,"Min ko kabupaten bandung tidak ikut psbb? Sedangkan bandung barat kan kasus aktifnya relatif sedikit dibanding Kab. bandung? Saya harap dengan PSBB kali ini bisa melandai ya minn<U+0001F62D><U+0001F62D>Saya bisa kembali sekolah tatap muka lagi<U+0001F62D><U+0001F62D>Semangat trss ya minn,salam buat frontlines di jawabarat<U+0001F62D> jangan terus menyerahh<U+0001F62D>"
"183","ig019","lukenterd",2021-01-07 00:27:07,"@avrizqy pas natal kan kmn” harus rapid antigen.Sedangkan Waktu Mudik kan Masih Terlalu ketat dan covid jg brbr  waktu itu.So,pemerintah jg waktu itu masih waswas.Dan blm ada disuruh Rapid test jg.CMIIW"
"184","ig019","avrizqy",2021-01-07 00:43:45,"@lukenterd ga semua Rapid bang, Jabodetabek ga semua ada. Lihat saja nanti pas lebaran kebijakan apa yg akan diambil bang. Mudah-mudahan yg terbaik buat kita semua"
"185","ig019","arsykidswear",2021-01-07 05:00:20,"@pikobar_jabar karawang ga wfh? pdhl siaga 1"
"186","ig019","yogi.satoto",2021-01-07 05:10:35,"Min klo pengen dapat data presentasi jumlah tes perkota dimana ya, nuhun"
"187","ig019","pikobar_jabar",2021-01-07 05:14:46,"@yogi.satoto Sampurasun wargi, silakan bisa cari informasi di bagian website atau humas Satgas Covid-19 Kota/Kabupaten <U+0001F64F> ^"
"188","ig019","yuliana.010209",2021-01-07 08:13:39,"Mudah2han kota bandung ga bertambah lagi malah berkurang yg perawatannya ,,,amien"
"189","ig019","waskitoadjie",2021-01-07 11:50:41,"Kang Min...kenapa Karawang yg merah gak masuk PSBB tapi Bandung Raya yg orange masuk PSBB?"
"190","ig019","echie.rezchie",2021-01-07 15:26:19,"Kota dan Kabupaten Cirebon Zona Merah, Disiplin selalu yaa ontyy, rajin cuci tangan, masker sering di ganti, jaga jarak, makan nya jgn rame2 @belgysamelia"
"191","ig019","mrezajoe",2021-01-07 22:30:06,"@pikobar_jabar Ceuk Pak Menkes ge mun data na salah, bisa jadi langkah nu diambil ge salah, iyeu komen ke sekian kali menanyakan kenaoa data Cianjur beda dengan data provinsi, kalo otomatisnya bermasalah, pakai manual dulu aj atuh akang teteh, cc @ridwankamil @h.hermansuherman @budigsadikin"
"192","ig019","pikobar_jabar",2021-01-12 09:07:07,"@mrezajoe Ini sedang kami pelajari dan perbaiki ya wargi, mohon maaf atas ketidaknyamannya <U+0001F64F> ^"
"193","ig019","pikobar_jabar",2021-01-12 13:09:27,"@waskitoadjie Sampurasun wargi, ada beberapa wilayah yang masuk ke dalam kebijakan PSBB Jawa Bali. Dilihati dari beberapa paramter yaitu kasus aktif, tingkat kematian, tingkat kesembuhan dan keterisian RS. <U+0001F60A> ^"
"194","ig019","pikobar_jabar",2021-01-12 13:16:16,"@yuliana.010209 Amin <U+0001F64F> ^"
"195","ig019","pikobar_jabar",2021-01-12 13:25:34,"@arsykidswear  Pemberlakuan pembatasan hanya untuk wilayah yang memenuhi empat parameter risiko tinggi. Mulai dari kasus aktif, tingkat kematian, tingkat kesembuhan dan keterisian RS. ^"
"196","ig019","pikobar_jabar",2021-01-12 13:26:18,"@lukenterd  Pemberlakuan pembatasan hanya untuk wilayah yang memenuhi empat parameter risiko tinggi. Mulai dari kasus aktif, tingkat kematian, tingkat kesembuhan dan keterisian RS. ^"
"197","ig020","razki_iskandar",2021-01-06 22:40:31,"tapi lebih aman belanja on line atuh 'ceuuu <U+0001F601>"
"198","ig021","lie_christoffer",2021-01-06 16:36:20,"12 kabupaten kota yg siap melakukan pembelajaran tatap muka daerah mana aja min?"
"199","ig021","jessiekhimawan",2021-01-06 16:49:21,"Apakah dinas pendidikan meminta pertimbangan dinas kesehatan untuk memutuskan rencana pembelajaran tatap muka ini?"
"200","ig021","erawanhayat",2021-01-06 17:20:44,"Sebaiknya tegas saja bahwa saat ini tidak bisa. Jangan ditawar-tawarkan lagi"
"201","ig021","dedeshu3",2021-01-06 17:41:18,"Gubernur Emil umumkeun WFH, sekolah daring. Kepala Dinas Pendidikan Jabar membuka pembelajaran tatap muka. Sok warga Jabar kumaha bisa siga kiyeu?..."
"202","ig021","rankisamuelws_",2021-01-06 17:54:27,"hari ini aja pecah rekor loh... (yA TaPI iNi suKaRELa, yaudah iyaiya)"
"203","ig021","shanasuratman",2021-01-06 17:57:42,"Pemerintah kurang serius menangani soal pendidikan, mengapa? Mungkin karena ingin melestarikan KORUPTOR...!!!"
"204","ig021","putri_rusmilatysiregar",2021-01-06 18:12:42,"Udhh daring ajaa daring, tatap mukaa gimanaa sih, SUKARELA gimana mqksudnya pakkk pakkk"
"205","ig021","elbaruoy",2021-01-06 18:29:23,"bukannya kasus nanjak terus ya, mending gausah deh soalnya kan di sekolah susah juga social distancing"
"206","ig021","ikhlas3864",2021-01-06 19:23:09,"Ruuuuuwwwwet,,,ruuuuuwwwwet,,, pisan maning,,,, ruuuuuwwwwet,,, sana ngomong psbb sini ngomong sekolah tatap muke pake sukarele"
"207","ig021","r.susyd",2021-01-06 19:43:34,"Teu sinkron ieu mah kadisdik prov jeung gugus tugas.. td zoom gugus tugas covid se jabar bahwa pembelajaran tatap muka di sekolah di tunda sampai batas wkt yg belum ditentukan.. lieur.. lieur min"
"208","ig021","nugrahawatilyman",2021-01-06 19:45:30,"Selamat buat anak2 kita yg jadi generasi bodoh"
"209","ig021","qurrota_ayun",2021-01-06 20:09:57,"12 kabupten/kota nya apa aja min?"
"210","ig021","ariandiadja99",2021-01-06 20:33:56,"Satu anak otg, duduk d kursi, meja kena tangan dia, Besoknya kursi d pake ama anak lain, Bisa menularkan kan? Bukannya virus nya bisa tetep ada sampai bbrp hari di benda mati? Masker di pake tapi tangan tidak pakai sarung tangan ya resiko nya sama aja ya? Belom lagi virus otg yg nempel d baju d celana anak, trus d bawa pulang. Jadi gimana ya? Atau virus dari otg klo nempel d benda mati tidak menular? Cmiw.... Anak loh ya di pertaruhkan berarti kesehatannya?"
"211","ig021","restiafar",2021-01-06 20:45:55,"Slide 10 mbanya cantik ya @nazlafifa"
"212","ig021","bhayu_biaghy",2021-01-06 20:47:08,"@ridwankamil nu bener cik pa abi lier cek bapa daring cek kepala dinas jabar tatap muka cik bapa sebagai orang tua ,kan angger pak hawatir ka budak ,,da kamari ge nyien surat pernyataan bingung kabeh ge wali murid kudu kumaha ,,,,,leresken pa tong tumpang tindih kie ..nuhun"
"213","ig021","nazlafifa",2021-01-06 20:52:10,"@restiafar HAHA lagi fokus wawancara ~ <U+0001F913>"
"214","ig021","firman_mulyanaa",2021-01-06 21:18:01,"JAWA BALI PSBB min"
"215","ig021","rendisb",2021-01-06 21:57:27,"12 kabupaten yang siap tatap muka, kabupaten atau kota mana aja min?"
"216","ig021","yoyoh_zakaria",2021-01-06 22:28:25,"Heran sama pemerintah, giliran tempat wisata di buka, tempat hiburan buka , tapi kena sekolah gak di perbolehkan.. seakan² anak generasi bangsa di buat bodoh secara perlahan.. kapan kelarnya kasus Corona di Indonesia ?? Perasaan negara yang pembawa asal Corona sudah maju lagi ini kok kaya ada permainan, penyakit apapun selalu di kaitkan dengan covid .."
"217","ig021","lukidonk",2021-01-07 07:26:45,"Dear pak @ridwankamil ..naik terus lho .. yakin ini?? Covid varian baru walau masih gak tau udah masuk ke Indonesia atau belum tapi rentan menyerang anak anak katanya. Mohon dipertimbangkan,Pak. Dengan membuka kata ""sukarela"" , apakah kalau ada apa apa bahaya ditanggung sendiri, Pak dengan alasan sukarela tadi??"
"218","ig021","robbywijaya143",2021-01-07 08:44:37,"Sokk asuppo sakola lah ulahh jadi jelema balalegug , pariwisata di bararuka loba jelema anu dararatang diuk dimana waeee teu apal urut sahaa urut saha na , cecepengan kamana wae teu apal urut saha urut saha na , ayeuna alesan teu sakola di karna kan siswa susah buat jaga jarak , tong di ajar talolol jadi jelema , budak ulin di luar imah nyepengan tembok batur teu apal etaa tembok teh urut di cekelan kusaha , geuss tong balalegug ,ulahh terlalu teuing panatik kanaa covid lah, da covid mah teu bahaya hanyaa viruss , ti baheula ge ayaa viruss mah , matak bisaa fluu ogee eta teh viruss , cukup weh ku make obat parecatamol, cageurr tong ngagede gede keun masalah covid , komo ningali medsos , ampir kabehh eusinaa covid , ulah sok ngagede gede keun,,,, tranparan keun atuhh naon tujuan pemerintah ngagede gede keun masalah covid teh ayaa naonn ?, sars anu baheulaa pernah ayaa tapi nahaa harare ?? Ayeuna riweh ku viruss anyar , flu burung viruss baheulaa eta virus membahayakan , tapi nahaa ayeunaa eweh kamana eta fluu burung ????"
"219","ig021","yuliyanti1995",2021-01-07 11:48:39,"Bandung PSBB deui moal min?  Lieur lamun di rumah kan deui teh atuh"
"220","ig021","hikmahabdussalam90",2021-01-07 13:11:49,"@robbywijaya143 yg berwisata dan belanja  pd bawa anak anaknya pula.. <U+0001F602>"
"221","ig021","hikmahabdussalam90",2021-01-07 13:14:51,"Kalo sekolah ga boleh tatap muka. Tolong. Mall dan tempat wisata juga tutup dulu lah. Serius psbb nya kaya dlu. Biar mereka beneran d rumah aja. Ok setuju kalo begitu. Tp klo daring. Tp wisata dan mall msh dibuka. Atuh da sama aja bohong. Yg wisata pd bawa anak. Yg ke mall juga pd bawa anak. <U+0001F62D>"
"222","ig021","ilma.dhika",2021-01-07 13:44:03,"Mungkin nanti mah sekolahnya d mall aja atw tempat wisata,,, krena mall n tempat wisata di buka kalo sekolah daring,,padahal yg ke mall n ke tmpat wisata jg bawa anak2,, dngan alasan prokes,, apakah anak2 sekolah ga bisa dngan prokes(protokol kesehatan) sekolah sperti biasa"
"223","ig021","lina.candra.731",2021-01-08 09:18:24,"Gini nih beda2 kebijakan ga tegas... Mohon Tegas aja pak tidak ada tatap muka jangan pake sukarela sgala Krn resiko tlalu besar dan keselamatan anak didik LBH utama. Kmrn dbilang daring aja msh ada tatap muka(home visit/les). Blm masuk aja sudah dsuruh TTD surat pernyataan pakai materai dan no KTP walmur yg isinya ga boleh nuntut kl dkemudian hari anak tpapar andai mengijinkan tatap muka<U+0001F926><U+0001F926><U+0001F926>. Blm lagi ada kata2 andai MENOLAK maka resiko anak ga akan mdapat pengajaran daring yg optimal Krn guru harus ngajar dobel<U+0001F926><U+0001F926> pdhl slama daring smester 1 aja boro2 optimal. Jenuh harus ngajar anak pasti dirasakan smua walmur, tp ini kan walmur sdunia mrasakan nya, resiko anak bodoh InsyaAllah teratasi kl pihak skolah, walmur dan anak didik kompak memberikan pengajaran optimal meski daring, kl ada yg bilg mall dan tempat wisata dbuka, masalah anak wisata di mall atau tempat wisata itu pilihan ortu mengambil resiko anak tpapar. mnurut saya banyak kok yg mjaga anaknya supaya tetap drumah. Tp kl skolah dbuka maka  anak wajib masuk skolah yg artinya anak Ini bisa beresiko tpapar.  maaf kl pendapat saya kurang bkenan"
"224","ig021","ajat_31h4",2021-01-08 10:37:20,"Mantap nih kepala Disdik. Ayo sekolah lagi , 1 tahun tdk sekolah tatap muka , banyak dampak negatif . Seperti anak putus sekolah , tindak kekerasan rumah tangga , pembunuhan thd anak , pengaruh thd tumbuh kembang anak baik kognotif maupun tumbuh kembang anak , psikososial dan perkembangan karakter . Terima kasih Kadisdik ."
"225","ig021","titiayu2",2021-01-08 11:47:14,"Saya tim sekolah online,dari pada belajar di sekolah lalu terkena klaster covid. Lebih baik mencegah dari pada tidak sama sekali."
"226","ig021","pikobar_jabar",2021-01-12 13:02:11,"@hikmahabdussalam90 Sesuai aturannya tempat pembelajaan akan ada pembatasan jam sampai jam 7 dan untuk tempat makan akan dikurangi kapasitas maksimal yaitu 25%. Ketentuannya bergantung pada masing-masing daerah. <U+0001F64F><U+0001F60A> ^"
"227","ig021","pikobar_jabar",2021-01-12 13:13:26,"Selamat siang wargi, untuk ketentuan lebih lanjut nanti akan disusun oleh masing-masing daerah dalam bentu peraturan Gubernur/Walikota dan Bupati <U+0001F64F>"
"228","ig021","pikobar_jabar",2021-01-13 10:59:31,"@titiayu2 DIsaat ini kebijakan PSBB Jawa - Bali sedang berlangsung di beberapa daerah maka kebijakan mengenai pelaksanaan pembelajaran tatap muka di beberapa wilayah Jawa Barat pada bulan Januari akan diundur terlebih dahulu. <U+0001F64F> ^"
"229","ig021","pikobar_jabar",2021-01-13 11:04:54,"@ajat_31h4 Untuk saat ini kebijakan pembelajaran tatap muka dibeberapa daerah Jawa Barat akan diundur dikarenakan masih masifnya korban terkonfirmasi di pulau Jawa. <U+0001F64F> ^"
"230","ig021","pikobar_jabar",2021-01-13 11:47:38,"@lina.candra.731 Tunggu saja informasi selanjutnya terkait kbm di Indonesia khususnya Jawa Barat, untuk bulan ini sistem Pembelajaran Tatap Muka sedang diundur terlebih dahulu. <U+0001F60A> ^"
"231","ig022","razki_iskandar",2021-01-05 21:47:35,"Depok dr pertengahan Des tinggi terus kasusnya, apa mungkin dr klaster Pilkada ?"
"232","ig022","yuniarlaelasari",2021-01-06 03:03:29,"Ada apa di bandung barat <U+0001F62D><U+0001F62D><U+0001F62D> kok naik nya banyak bgt"
"233","ig022","ramdhann06_",2021-01-06 07:47:38,"@yuniarlaelasari mungkin banyak yang berwisata ke daerah situ, mungkin"
"234","ig022","kimano9400",2021-01-06 14:20:46,"Eta kota tasik nagen wae ath nya merah wae"
"235","ig022","fitrianova_santi",2021-01-06 17:47:57,"@pikobar_jabar min, kenapa untuk pelayanan covid kabupaten bekasi sangat mengecewakan? Pasien udah diisolasi mandiri dirumah, minta swab dari puskesmas aja g dikasi, apalagi minta fasilitas isolasi dari pemerintah. Tolong direspon!"
"236","ig022","frida_dmynti",2021-01-06 21:39:55,"Cirebon kenapa masih merah aja?????? <U+0001F625><U+0001F625><U+0001F625>"
"237","ig022","pikobar_jabar",2021-01-06 22:52:44,"Kasus Covid-19 meningkat dikarenakan semakin bertambahnya klaster Pondok Pesantren. <U+0001F64F>"
"238","ig022","pikobar_jabar",2021-01-06 23:27:22,"@fitrianova_santi punten, bantu diselidiki min @dinkeskabbekasi <U+0001F64F><U+0001F64F> ^"
"239","ig022","pikobar_jabar",2021-01-06 23:39:57,"@kimano9400 Halo wargi! Sesuai dengan data bahwa kota Tasikmalaya terjadi pelonjakan dikarenakan ada klaster keluarg dan klaster wisata. Hatur nuhun <U+0001F64F> ^"
"240","ig022","pikobar_jabar",2021-01-07 01:01:07,"@yuniarlaelasari Pelonjakan kasus Covid-19 di Bandung Barat terjadi karena adanya kenaikan di klaster keluarga ^"
"241","ig022","pikobar_jabar",2021-01-07 01:07:24,"@razki_iskandar Sekarang ini pelonjakan kasus Covid-19 di Kota Depok terjadi karena klaster keluarga. ^"
"242","ig022","yuniarlaelasari",2021-01-07 02:52:44,"@pikobar_jabar bandung baratnya dimana min.. saya irg lembang ni asa sarieun"
"243","ig022","pikobar_jabar",2021-01-07 05:19:16,"@yuniarlaelasari Selengkapnya anda bisa baca informasinya terkait data Covid-19 Kab Bandung Barat disini https://pik.bandungbaratkab.go.id/ ^"
"244","ig022","fitrianova_santi",2021-01-07 07:36:03,"@pikobar_jabar @dinkeskabbekasi parah, asli. Pasien bergejala sudah isolasi mandiri dirumah sndiri, minta swab stlh isolasi aja g dikasih2, ini kasian pasien udah sakit, ketiban biaya swab mandiri. Boro2 nyediain fasilitas isolasi mandiri, alaasan penuh penuh penuh,"
"245","ig022","dinkeskabbekasi",2021-01-07 11:36:26,"@pikobar_jabar baik"
"246","ig022","fitrianova_santi",2021-01-07 12:21:24,"@dinkeskabbekasi baik gmna min? Ttp g boleh nih pasien bergejala minta swab ke puskesmas babelan ?"
"247","ig022","dinkeskabbekasi",2021-01-07 12:23:18,"@fitrianova_santi baik akan kami tanyakan mbak, boleh di bantu dengan balas DM kami yang sudah kami kirimkan untuk proses pengecekan"
"248","ig022","fitrianova_santi",2021-01-07 12:27:52,"@dinkeskabbekasi blm ada dm ke sya min"
"249","ig022","dinkeskabbekasi",2021-01-07 15:17:29,"@fitrianova_santi sudah kami DM dari 4 jam yang lalu setelah kami mendapatkan tag dari @pikobar_jabar"
"250","ig022","fitrianova_santi",2021-01-07 16:59:05,"@dinkeskabbekasi sudah sya bls ya"
"251","ig023","r_egaginanjar",2021-01-05 19:35:48,"Kabupaten Bandung dmna?"
"252","ig023","_risarustandi_",2021-01-05 19:43:51,"selain d bogor ada dimana lagi?? skrng biaya isolasi d rumah sakit harga nya luar biasa mahal, kasian yg ga mampu.. kalo d lingkungannya padat resiko menularkannya lebih besar.. mohon pencerahannya<U+0001F64F><U+0001F3FB>"
"253","ig023","dinipermatasyari",2021-01-05 19:44:45,"KTP kabupaten bogor gak bs ya?"
"254","ig023","wied2807",2021-01-05 19:46:48,"Kalau untuk kabupaten bogor dmn ya? Mohon info nya<U+0001F64F>"
"255","ig023","fotografer.amatir.id",2021-01-05 19:48:04,"Kenapa ktp kabupaten bogor ga bisa? Sedangkan ruangan isolasi rsud cibinong, leuwiliang, ciawi udah penuh."
"256","ig023","lingling_nath",2021-01-05 20:19:12,"Kalo di Bandung dan Kab Bandung dimana ya?"
"257","ig023","intnayu",2021-01-05 21:12:47,"@_risarustandi_ emang nya bayar ya ?"
"258","ig023","tiensasya_",2021-01-05 22:01:31,"@dinipermatasyari nah betul klo untuk kota/kab bandung dmn"
"259","ig023","jessiekhimawan",2021-01-05 22:35:47,"@_risarustandi_ oh kirain yg covid kalo di Rs gratis"
"260","ig023","fitrianova_santi",2021-01-06 05:44:36,"Min klo kabupaten bekasi dmna ? Adem ayem kynya kabupaten bekasi"
"261","ig023","_risarustandi_",2021-01-06 06:00:37,"@intnayu sebelumnya ada keluarga yg covid, d bawa ke RS Swasta karena RS yg lain full. di RS tersebut untuk kamar isolasi biaya per-malam nya itu 1,7juta. dan menurut saya itu harganya fantastis bgt. Belum lagi kalo RS nya bukan rujukan, mereka bener2 ga mau nerima pasien dan pasien d suruh pulang lagi."
"262","ig023","pikobar_jabar",2021-01-07 00:00:56,"@fitrianova_santi Berikut adalah tempat isolasi di Kabupaten Bekasi. Bapelkes Cikarang
Binus University
Gedung Badan Pelatihan Kesehatan (Bapelkes) Cikarang
Komplek Ki Hajar Dewantara
RSUD Cabangbungin. ^"
